Unix Timestamp,Datetime,Date,Time,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision,Is Anomaly
1708661700,2024-02-23 07:15:00,2024-02-23,07:15:00,5118,0,0,0,1,0,234.3,232.9,150.0,0.1,February,Friday,7,Local,0
1708662600,2024-02-23 07:30:00,2024-02-23,07:30:00,5119,0,0,0,1,0,233.2,230.7,150.0,0.1,February,Friday,7,Local,0
1708663500,2024-02-23 07:45:00,2024-02-23,07:45:00,5120,0,0,0,0,0,229.3,230.0,0.0,0.1,February,Friday,7,Local,0
1708664400,2024-02-23 08:00:00,2024-02-23,08:00:00,5121,0,0,0,1,0,229.7,229.9,150.0,0.1,February,Friday,8,Local,0
1708665300,2024-02-23 08:15:00,2024-02-23,08:15:00,5122,0,0,0,1,0,230.1,228.2,150.0,0.1,February,Friday,8,Local,0
1708666200,2024-02-23 08:30:00,2024-02-23,08:30:00,5123,0,0,0,0,1,226.3,224.5,1200.0,0.3821,February,Friday,8,Local,0
1708667100,2024-02-23 08:45:00,2024-02-23,08:45:00,5124,0,0,0,1,0,233.7,232.6,150.0,0.1,February,Friday,8,Local,0
1708668000,2024-02-23 09:00:00,2024-02-23,09:00:00,5125,0,0,0,1,0,232.6,233.5,150.0,0.1,February,Friday,9,Local,0
1708668900,2024-02-23 09:15:00,2024-02-23,09:15:00,5126,0,0,0,1,0,231.0,230.1,150.0,0.1,February,Friday,9,Local,0
1708669800,2024-02-23 09:30:00,2024-02-23,09:30:00,5127,0,0,0,1,0,232.6,235.9,150.0,0.1,February,Friday,9,Local,0
1708670700,2024-02-23 09:45:00,2024-02-23,09:45:00,5128,0,0,0,0,0,232.9,233.0,0.0,0.1,February,Friday,9,Local,0
1708671600,2024-02-23 10:00:00,2024-02-23,10:00:00,5129,0,0,0,1,0,225.2,227.9,150.0,0.1,February,Friday,10,Local,0
1708672500,2024-02-23 10:15:00,2024-02-23,10:15:00,5130,1,0,0,1,0,229.9,231.0,300.0,0.1,February,Friday,10,Local,0
1708673400,2024-02-23 10:30:00,2024-02-23,10:30:00,5131,0,1,0,1,0,225.6,220.9,2650.0,0.7953,February,Friday,10,Local,0
1708674300,2024-02-23 10:45:00,2024-02-23,10:45:00,5132,0,0,0,0,0,229.0,229.3,0.0,0.1,February,Friday,10,Local,0
1708675200,2024-02-23 11:00:00,2024-02-23,11:00:00,5133,0,0,0,1,0,227.4,224.9,150.0,0.1,February,Friday,11,Local,0
1708676100,2024-02-23 11:15:00,2024-02-23,11:15:00,5134,0,0,0,1,0,230.8,228.8,150.0,0.1,February,Friday,11,Local,0
1708677000,2024-02-23 11:30:00,2024-02-23,11:30:00,5135,0,0,0,1,0,236.9,242.3,150.0,0.1,February,Friday,11,Local,0
1708677900,2024-02-23 11:45:00,2024-02-23,11:45:00,5136,0,0,0,1,0,229.6,230.2,150.0,0.1,February,Friday,11,Local,0
1708678800,2024-02-23 12:00:00,2024-02-23,12:00:00,5137,1,0,1,1,0,230.7,233.5,4100.0,1.0843,February,Friday,12,Local,0
1708679700,2024-02-23 12:15:00,2024-02-23,12:15:00,5138,1,0,1,1,0,235.5,233.7,3300.0,1.0384,February,Friday,12,Local,0
1708680600,2024-02-23 12:30:00,2024-02-23,12:30:00,5139,0,0,0,1,0,231.0,233.1,150.0,0.1,February,Friday,12,Local,0
1708681500,2024-02-23 12:45:00,2024-02-23,12:45:00,5140,0,0,0,1,0,227.5,228.7,150.0,0.1,February,Friday,12,Local,0
1708682400,2024-02-23 13:00:00,2024-02-23,13:00:00,5141,0,1,0,1,0,225.2,228.7,2650.0,0.7376,February,Friday,13,Local,0
1708683300,2024-02-23 13:15:00,2024-02-23,13:15:00,5142,0,0,0,1,0,233.3,232.2,150.0,0.1,February,Friday,13,Local,0
1708684200,2024-02-23 13:30:00,2024-02-23,13:30:00,5143,1,0,0,1,0,235.7,235.6,300.0,0.1,February,Friday,13,Local,0
1708685100,2024-02-23 13:45:00,2024-02-23,13:45:00,5144,0,0,0,0,1,231.8,230.4,2700.0,0.6265,February,Friday,13,Local,0
1708686000,2024-02-23 14:00:00,2024-02-23,14:00:00,5145,0,0,0,1,0,227.7,224.6,150.0,0.1,February,Friday,14,Local,0
1708686900,2024-02-23 14:15:00,2024-02-23,14:15:00,5146,0,0,0,1,0,224.4,226.8,150.0,0.1,February,Friday,14,Local,0
1708687800,2024-02-23 14:30:00,2024-02-23,14:30:00,5147,0,0,0,1,0,231.9,234.3,150.0,0.1,February,Friday,14,Local,0
1708688700,2024-02-23 14:45:00,2024-02-23,14:45:00,5148,0,1,0,0,0,234.0,233.4,2500.0,0.6935,February,Friday,14,Local,0
1708689600,2024-02-23 15:00:00,2024-02-23,15:00:00,5149,0,0,0,1,0,223.1,223.0,150.0,0.1,February,Friday,15,Local,0
1708690500,2024-02-23 15:15:00,2024-02-23,15:15:00,5150,0,0,0,1,0,235.4,237.9,150.0,0.1,February,Friday,15,Local,0
1708691400,2024-02-23 15:30:00,2024-02-23,15:30:00,5151,0,0,0,1,1,225.9,231.1,1350.0,0.3833,February,Friday,15,Local,0
1708692300,2024-02-23 15:45:00,2024-02-23,15:45:00,5152,0,0,0,1,0,228.7,232.0,150.0,0.1,February,Friday,15,Local,0
1708693200,2024-02-23 16:00:00,2024-02-23,16:00:00,5153,0,0,0,1,0,231.1,233.0,150.0,0.1,February,Friday,16,Local,0
1708694100,2024-02-23 16:15:00,2024-02-23,16:15:00,5154,0,1,0,1,0,233.6,238.4,2650.0,0.6952,February,Friday,16,Local,0
1708695000,2024-02-23 16:30:00,2024-02-23,16:30:00,5155,0,0,0,1,1,230.9,231.5,1350.0,0.3494,February,Friday,16,Local,0
1708695900,2024-02-23 16:45:00,2024-02-23,16:45:00,5156,0,1,0,0,0,229.4,229.5,2500.0,0.6494,February,Friday,16,Local,0
1708696800,2024-02-23 17:00:00,2024-02-23,17:00:00,5157,0,0,0,1,0,235.6,234.6,150.0,0.1,February,Friday,17,Local,0
1708697700,2024-02-23 17:15:00,2024-02-23,17:15:00,5158,0,0,1,1,0,227.9,229.6,3150.0,0.9141,February,Friday,17,Local,0
1708698600,2024-02-23 17:30:00,2024-02-23,17:30:00,5159,0,0,0,0,0,234.4,231.4,0.0,0.1,February,Friday,17,Local,0
1708699500,2024-02-23 17:45:00,2024-02-23,17:45:00,5160,1,0,0,0,0,231.6,230.9,150.0,0.1,February,Friday,17,Local,0
1708700400,2024-02-23 18:00:00,2024-02-23,18:00:00,5161,0,0,0,1,0,230.7,234.8,150.0,0.1,February,Friday,18,Local,0
1708701300,2024-02-23 18:15:00,2024-02-23,18:15:00,5162,0,0,1,1,0,225.4,228.3,3150.0,0.7187,February,Friday,18,Local,0
1708702200,2024-02-23 18:30:00,2024-02-23,18:30:00,5163,1,0,1,1,0,232.9,234.5,3300.0,0.9143,February,Friday,18,Local,0
1708703100,2024-02-23 18:45:00,2024-02-23,18:45:00,5164,1,0,0,0,0,229.3,229.2,150.0,0.1,February,Friday,18,Local,0
1708704000,2024-02-23 19:00:00,2024-02-23,19:00:00,5165,1,0,1,1,0,232.0,234.7,3300.0,0.9759,February,Friday,19,Local,0
1708704900,2024-02-23 19:15:00,2024-02-23,19:15:00,5166,1,0,1,1,0,228.0,228.0,3300.0,0.9879,February,Friday,19,Local,0
1708705800,2024-02-23 19:30:00,2024-02-23,19:30:00,5167,1,0,0,1,0,229.0,232.4,300.0,0.1,February,Friday,19,Local,0
1708706700,2024-02-23 19:45:00,2024-02-23,19:45:00,5168,1,1,0,0,0,233.4,235.5,2650.0,0.7294,February,Friday,19,Local,0
1708707600,2024-02-23 20:00:00,2024-02-23,20:00:00,5169,1,0,0,1,0,232.1,232.1,300.0,0.1,February,Friday,20,Local,0
1708708500,2024-02-23 20:15:00,2024-02-23,20:15:00,5170,1,0,0,1,0,233.4,231.6,300.0,0.1,February,Friday,20,Local,0
1708709400,2024-02-23 20:30:00,2024-02-23,20:30:00,5171,1,0,0,1,1,231.3,228.9,1500.0,0.4049,February,Friday,20,Local,0
1708710300,2024-02-23 20:45:00,2024-02-23,20:45:00,5172,1,0,1,0,0,233.8,232.9,3150.0,0.9556,February,Friday,20,Local,0
1708711200,2024-02-23 21:00:00,2024-02-23,21:00:00,5173,1,0,0,1,0,232.1,235.5,300.0,0.1,February,Friday,21,Local,0
1708712100,2024-02-23 21:15:00,2024-02-23,21:15:00,5174,1,0,1,1,0,231.5,234.4,4800.0,1.4405,February,Friday,21,Local,0
1708713000,2024-02-23 21:30:00,2024-02-23,21:30:00,5175,0,0,0,1,0,230.5,226.8,150.0,0.1,February,Friday,21,Local,0
1708713900,2024-02-23 21:45:00,2024-02-23,21:45:00,5176,1,0,0,0,0,231.0,229.6,150.0,0.1,February,Friday,21,Local,0
1708714800,2024-02-23 22:00:00,2024-02-23,22:00:00,5177,1,0,0,1,1,230.3,237.2,1500.0,0.3443,February,Friday,22,Local,0
1708715700,2024-02-23 22:15:00,2024-02-23,22:15:00,5178,1,0,0,1,0,230.2,229.5,300.0,0.1,February,Friday,22,Local,0
1708716600,2024-02-23 22:30:00,2024-02-23,22:30:00,5179,1,0,0,1,0,232.1,232.4,300.0,0.1,February,Friday,22,Local,0
1708717500,2024-02-23 22:45:00,2024-02-23,22:45:00,5180,1,0,0,0,0,228.3,229.0,150.0,0.1,February,Friday,22,Local,0
1708718400,2024-02-23 23:00:00,2024-02-23,23:00:00,5181,0,0,0,1,0,228.1,227.9,150.0,0.1,February,Friday,23,Local,0
1708719300,2024-02-23 23:15:00,2024-02-23,23:15:00,5182,0,0,0,1,0,236.2,236.7,950.0,0.2776,February,Friday,23,Local,0
1708720200,2024-02-23 23:30:00,2024-02-23,23:30:00,5183,0,0,0,1,0,222.4,224.4,150.0,0.1,February,Friday,23,Local,0
1708721100,2024-02-23 23:45:00,2024-02-23,23:45:00,5184,0,0,0,0,0,230.4,227.5,0.0,0.1,February,Friday,23,Local,0
1708722000,2024-02-24 00:00:00,2024-02-24,00:00:00,5185,0,0,0,1,0,232.4,233.2,150.0,0.1,February,Saturday,0,Local,0
1708722900,2024-02-24 00:15:00,2024-02-24,00:15:00,5186,0,0,0,1,0,229.5,227.8,150.0,0.1,February,Saturday,0,Local,0
1708723800,2024-02-24 00:30:00,2024-02-24,00:30:00,5187,0,0,0,1,0,231.3,229.7,150.0,0.1,February,Saturday,0,Local,0
1708724700,2024-02-24 00:45:00,2024-02-24,00:45:00,5188,0,0,0,0,0,227.5,227.0,0.0,0.1,February,Saturday,0,Local,0
1708725600,2024-02-24 01:00:00,2024-02-24,01:00:00,5189,0,0,0,1,0,225.4,221.6,1650.0,0.5366,February,Saturday,1,Local,0
1708726500,2024-02-24 01:15:00,2024-02-24,01:15:00,5190,0,0,0,1,0,226.4,225.2,150.0,0.1,February,Saturday,1,Local,0
1708727400,2024-02-24 01:30:00,2024-02-24,01:30:00,5191,0,0,0,0,0,235.7,234.6,0.0,0.1,February,Saturday,1,Local,0
1708728300,2024-02-24 01:45:00,2024-02-24,01:45:00,5192,1,0,0,0,0,225.8,228.6,150.0,0.1,February,Saturday,1,Local,0
1708729200,2024-02-24 02:00:00,2024-02-24,02:00:00,5193,0,0,0,1,0,232.5,233.5,150.0,0.1,February,Saturday,2,Local,0
1708730100,2024-02-24 02:15:00,2024-02-24,02:15:00,5194,0,0,0,1,0,232.8,236.5,150.0,0.1,February,Saturday,2,Local,0
1708731000,2024-02-24 02:30:00,2024-02-24,02:30:00,5195,0,0,0,1,0,228.6,226.6,150.0,0.1,February,Saturday,2,Local,0
1708731900,2024-02-24 02:45:00,2024-02-24,02:45:00,5196,0,0,0,0,0,232.7,233.6,0.0,0.1,February,Saturday,2,Local,0
1708732800,2024-02-24 03:00:00,2024-02-24,03:00:00,5197,0,0,0,1,0,224.7,222.8,150.0,0.1,February,Saturday,3,Local,0
1708733700,2024-02-24 03:15:00,2024-02-24,03:15:00,5198,0,0,0,1,0,228.7,228.5,150.0,0.1,February,Saturday,3,Local,0
1708734600,2024-02-24 03:30:00,2024-02-24,03:30:00,5199,0,0,0,1,0,228.9,228.2,150.0,0.1,February,Saturday,3,Local,0
1708735500,2024-02-24 03:45:00,2024-02-24,03:45:00,5200,0,0,0,0,0,232.8,234.4,0.0,0.1,February,Saturday,3,Local,0
1708736400,2024-02-24 04:00:00,2024-02-24,04:00:00,5201,0,0,0,1,0,229.9,230.5,150.0,0.1,February,Saturday,4,Local,0
1708737300,2024-02-24 04:15:00,2024-02-24,04:15:00,5202,0,0,0,1,0,229.5,231.0,150.0,0.1,February,Saturday,4,Local,0
1708738200,2024-02-24 04:30:00,2024-02-24,04:30:00,5203,0,0,0,1,0,228.3,228.4,150.0,0.1,February,Saturday,4,Local,0
1708739100,2024-02-24 04:45:00,2024-02-24,04:45:00,5204,0,0,0,0,0,230.2,228.6,0.0,0.1,February,Saturday,4,Local,0
1708740000,2024-02-24 05:00:00,2024-02-24,05:00:00,5205,0,0,0,1,0,230.3,230.7,150.0,0.1,February,Saturday,5,Local,0
1708740900,2024-02-24 05:15:00,2024-02-24,05:15:00,5206,0,0,0,1,0,228.3,225.9,150.0,0.1,February,Saturday,5,Local,0
1708741800,2024-02-24 05:30:00,2024-02-24,05:30:00,5207,0,0,0,1,0,230.6,230.4,150.0,0.1,February,Saturday,5,Local,0
1708742700,2024-02-24 05:45:00,2024-02-24,05:45:00,5208,0,0,0,1,0,230.3,231.1,150.0,0.1,February,Saturday,5,Local,0
1708743600,2024-02-24 06:00:00,2024-02-24,06:00:00,5209,0,0,0,1,0,230.9,229.5,150.0,0.1,February,Saturday,6,Local,0
1708744500,2024-02-24 06:15:00,2024-02-24,06:15:00,5210,0,0,0,1,0,230.5,231.6,150.0,0.1,February,Saturday,6,Local,0
1708745400,2024-02-24 06:30:00,2024-02-24,06:30:00,5211,0,0,0,1,0,236.4,235.3,150.0,0.1,February,Saturday,6,Local,0
1708746300,2024-02-24 06:45:00,2024-02-24,06:45:00,5212,0,0,0,0,0,229.7,230.0,0.0,0.1,February,Saturday,6,Local,0
1708747200,2024-02-24 07:00:00,2024-02-24,07:00:00,5213,0,0,0,1,0,236.9,240.5,150.0,0.1,February,Saturday,7,Local,0
1708748100,2024-02-24 07:15:00,2024-02-24,07:15:00,5214,0,0,0,1,0,227.8,227.5,150.0,0.1,February,Saturday,7,Local,0
1708749000,2024-02-24 07:30:00,2024-02-24,07:30:00,5215,0,0,0,1,0,231.0,235.2,150.0,0.1,February,Saturday,7,Local,0
1708749900,2024-02-24 07:45:00,2024-02-24,07:45:00,5216,0,0,0,0,0,228.8,231.2,0.0,0.1,February,Saturday,7,Local,0
1708750800,2024-02-24 08:00:00,2024-02-24,08:00:00,5217,0,0,0,1,1,230.5,229.8,1350.0,0.3768,February,Saturday,8,Local,0
1708751700,2024-02-24 08:15:00,2024-02-24,08:15:00,5218,0,0,0,1,0,229.5,228.7,150.0,0.1,February,Saturday,8,Local,0
1708752600,2024-02-24 08:30:00,2024-02-24,08:30:00,5219,0,0,0,1,0,227.4,227.6,150.0,0.1,February,Saturday,8,Local,0
1708753500,2024-02-24 08:45:00,2024-02-24,08:45:00,5220,0,0,0,0,0,230.8,229.1,0.0,0.1,February,Saturday,8,Local,0
1708754400,2024-02-24 09:00:00,2024-02-24,09:00:00,5221,0,0,0,1,0,231.4,230.8,150.0,0.1,February,Saturday,9,Local,0
1708755300,2024-02-24 09:15:00,2024-02-24,09:15:00,5222,0,0,0,1,0,226.1,224.6,150.0,0.1,February,Saturday,9,Local,0
1708756200,2024-02-24 09:30:00,2024-02-24,09:30:00,5223,0,0,0,1,0,230.1,230.6,150.0,0.1,February,Saturday,9,Local,0
1708757100,2024-02-24 09:45:00,2024-02-24,09:45:00,5224,1,0,0,0,0,229.5,228.7,150.0,0.1,February,Saturday,9,Local,0
1708758000,2024-02-24 10:00:00,2024-02-24,10:00:00,5225,0,0,0,1,0,230.4,228.5,150.0,0.1,February,Saturday,10,Local,0
1708758900,2024-02-24 10:15:00,2024-02-24,10:15:00,5226,0,0,0,1,0,234.6,236.0,150.0,0.1,February,Saturday,10,Local,0
1708759800,2024-02-24 10:30:00,2024-02-24,10:30:00,5227,0,0,0,1,0,232.6,230.9,150.0,0.1,February,Saturday,10,Local,0
1708760700,2024-02-24 10:45:00,2024-02-24,10:45:00,5228,0,0,0,0,0,234.6,234.4,0.0,0.1,February,Saturday,10,Local,0
1708761600,2024-02-24 11:00:00,2024-02-24,11:00:00,5229,0,0,0,1,0,233.3,235.6,150.0,0.1,February,Saturday,11,Local,0
1708762500,2024-02-24 11:15:00,2024-02-24,11:15:00,5230,0,0,0,1,0,231.4,229.3,150.0,0.1,February,Saturday,11,Local,0
1708763400,2024-02-24 11:30:00,2024-02-24,11:30:00,5231,0,0,0,1,0,234.7,233.9,150.0,0.1,February,Saturday,11,Local,0
1708764300,2024-02-24 11:45:00,2024-02-24,11:45:00,5232,0,0,0,0,0,231.1,229.2,0.0,0.1,February,Saturday,11,Local,0
1708765200,2024-02-24 12:00:00,2024-02-24,12:00:00,5233,0,0,1,0,1,226.7,228.2,4200.0,1.1756,February,Saturday,12,Local,0
1708766100,2024-02-24 12:15:00,2024-02-24,12:15:00,5234,0,0,0,1,0,229.4,226.4,150.0,0.1,February,Saturday,12,Local,0
1708767000,2024-02-24 12:30:00,2024-02-24,12:30:00,5235,0,1,0,0,0,226.0,227.3,2500.0,0.7108,February,Saturday,12,Local,0
1708767900,2024-02-24 12:45:00,2024-02-24,12:45:00,5236,0,0,1,0,1,226.8,225.7,4200.0,1.1715,February,Saturday,12,Local,0
1708768800,2024-02-24 13:00:00,2024-02-24,13:00:00,5237,0,0,0,0,0,229.7,231.1,0.0,0.1,February,Saturday,13,Local,0
1708769700,2024-02-24 13:15:00,2024-02-24,13:15:00,5238,1,0,1,1,0,234.0,234.2,3300.0,1.0037,February,Saturday,13,Local,0
1708770600,2024-02-24 13:30:00,2024-02-24,13:30:00,5239,0,0,1,1,1,230.5,231.6,4350.0,1.2843,February,Saturday,13,Local,0
1708771500,2024-02-24 13:45:00,2024-02-24,13:45:00,5240,1,0,0,0,0,228.3,229.6,150.0,0.1,February,Saturday,13,Local,0
1708772400,2024-02-24 14:00:00,2024-02-24,14:00:00,5241,1,0,1,1,0,230.5,230.1,3300.0,0.9772,February,Saturday,14,Local,0
1708773300,2024-02-24 14:15:00,2024-02-24,14:15:00,5242,0,0,0,0,0,230.8,230.3,0.0,0.1,February,Saturday,14,Local,0
1708774200,2024-02-24 14:30:00,2024-02-24,14:30:00,5243,0,0,0,1,0,229.6,229.3,150.0,0.1,February,Saturday,14,Local,0
1708775100,2024-02-24 14:45:00,2024-02-24,14:45:00,5244,0,0,0,0,0,230.2,226.7,0.0,0.1,February,Saturday,14,Local,0
1708776000,2024-02-24 15:00:00,2024-02-24,15:00:00,5245,0,0,0,1,0,226.7,221.7,150.0,0.1,February,Saturday,15,Local,0
1708776900,2024-02-24 15:15:00,2024-02-24,15:15:00,5246,0,0,0,1,0,224.8,226.5,150.0,0.1,February,Saturday,15,Local,0
1708777800,2024-02-24 15:30:00,2024-02-24,15:30:00,5247,0,0,0,1,0,231.0,231.3,150.0,0.1,February,Saturday,15,Local,0
1708778700,2024-02-24 15:45:00,2024-02-24,15:45:00,5248,0,1,0,0,0,226.0,227.0,2500.0,0.8483,February,Saturday,15,Local,0
1708779600,2024-02-24 16:00:00,2024-02-24,16:00:00,5249,0,0,0,1,0,225.5,220.1,150.0,0.1,February,Saturday,16,Local,0
1708780500,2024-02-24 16:15:00,2024-02-24,16:15:00,5250,1,1,0,1,0,228.2,231.0,2800.0,0.796,February,Saturday,16,Local,0
1708781400,2024-02-24 16:30:00,2024-02-24,16:30:00,5251,1,0,0,1,0,229.2,228.5,300.0,0.1,February,Saturday,16,Local,0
1708782300,2024-02-24 16:45:00,2024-02-24,16:45:00,5252,0,0,0,0,0,231.7,231.7,0.0,0.1,February,Saturday,16,Local,0
1708783200,2024-02-24 17:00:00,2024-02-24,17:00:00,5253,0,0,0,1,0,228.1,228.8,150.0,0.1,February,Saturday,17,Local,0
1708784100,2024-02-24 17:15:00,2024-02-24,17:15:00,5254,0,1,1,1,0,229.0,226.1,5650.0,1.6576,February,Saturday,17,Local,0
1708785000,2024-02-24 17:30:00,2024-02-24,17:30:00,5255,0,1,0,1,0,231.6,226.3,2650.0,0.7324,February,Saturday,17,Local,0
1708785900,2024-02-24 17:45:00,2024-02-24,17:45:00,5256,0,0,1,0,0,230.2,230.1,3000.0,0.7255,February,Saturday,17,Local,0
1708786800,2024-02-24 18:00:00,2024-02-24,18:00:00,5257,1,0,0,1,0,230.2,229.1,300.0,0.1,February,Saturday,18,Local,0
1708787700,2024-02-24 18:15:00,2024-02-24,18:15:00,5258,1,1,1,0,0,225.9,225.1,7650.0,2.1777,February,Saturday,18,Local,0
1708788600,2024-02-24 18:30:00,2024-02-24,18:30:00,5259,1,0,1,1,0,230.6,229.1,3300.0,0.9275,February,Saturday,18,Local,0
1708789500,2024-02-24 18:45:00,2024-02-24,18:45:00,5260,0,0,0,0,0,229.5,230.8,0.0,0.1,February,Saturday,18,Local,0
1708790400,2024-02-24 19:00:00,2024-02-24,19:00:00,5261,1,1,1,1,0,233.4,235.9,5800.0,1.5306,February,Saturday,19,Local,0
1708791300,2024-02-24 19:15:00,2024-02-24,19:15:00,5262,1,0,1,1,0,233.0,233.1,3300.0,0.7835,February,Saturday,19,Local,0
1708792200,2024-02-24 19:30:00,2024-02-24,19:30:00,5263,1,1,0,1,0,234.1,232.6,2800.0,0.7537,February,Saturday,19,Local,0
1708793100,2024-02-24 19:45:00,2024-02-24,19:45:00,5264,1,0,0,1,0,229.2,229.6,300.0,0.1,February,Saturday,19,Local,0
1708794000,2024-02-24 20:00:00,2024-02-24,20:00:00,5265,1,0,1,1,0,231.5,234.0,3300.0,1.0483,February,Saturday,20,Local,0
1708794900,2024-02-24 20:15:00,2024-02-24,20:15:00,5266,1,0,0,1,0,238.0,238.0,300.0,0.1,February,Saturday,20,Local,0
1708795800,2024-02-24 20:30:00,2024-02-24,20:30:00,5267,1,0,1,1,0,228.2,227.6,5300.0,1.3791,February,Saturday,20,Local,0
1708796700,2024-02-24 20:45:00,2024-02-24,20:45:00,5268,1,0,1,0,0,231.4,234.2,3150.0,0.8535,February,Saturday,20,Local,0
1708797600,2024-02-24 21:00:00,2024-02-24,21:00:00,5269,1,0,0,0,0,230.9,228.2,150.0,0.1,February,Saturday,21,Local,0
1708798500,2024-02-24 21:15:00,2024-02-24,21:15:00,5270,1,0,0,1,0,227.4,225.8,800.0,0.23,February,Saturday,21,Local,0
1708799400,2024-02-24 21:30:00,2024-02-24,21:30:00,5271,1,0,0,1,1,225.4,222.4,2300.0,0.6269,February,Saturday,21,Local,0
1708800300,2024-02-24 21:45:00,2024-02-24,21:45:00,5272,1,1,0,1,0,234.0,236.6,2800.0,0.7069,February,Saturday,21,Local,0
1708801200,2024-02-24 22:00:00,2024-02-24,22:00:00,5273,0,0,0,1,0,229.8,229.2,650.0,0.1864,February,Saturday,22,Local,0
1708802100,2024-02-24 22:15:00,2024-02-24,22:15:00,5274,1,0,0,1,0,232.1,234.8,300.0,0.1,February,Saturday,22,Local,0
1708803000,2024-02-24 22:30:00,2024-02-24,22:30:00,5275,1,0,0,1,0,225.5,225.2,2300.0,0.6182,February,Saturday,22,Local,0
1708803900,2024-02-24 22:45:00,2024-02-24,22:45:00,5276,0,0,1,0,0,229.9,228.1,4000.0,1.0401,February,Saturday,22,Local,0
1708804800,2024-02-24 23:00:00,2024-02-24,23:00:00,5277,0,0,0,1,0,228.6,229.9,150.0,0.1,February,Saturday,23,Local,0
1708805700,2024-02-24 23:15:00,2024-02-24,23:15:00,5278,0,0,0,1,0,233.2,230.2,150.0,0.1,February,Saturday,23,Local,0
1708806600,2024-02-24 23:30:00,2024-02-24,23:30:00,5279,0,0,0,1,0,226.5,226.4,150.0,0.1,February,Saturday,23,Local,0
1708807500,2024-02-24 23:45:00,2024-02-24,23:45:00,5280,0,0,0,0,0,230.6,232.3,0.0,0.1,February,Saturday,23,Local,0
1708808400,2024-02-25 00:00:00,2024-02-25,00:00:00,5281,0,0,0,1,0,228.0,228.6,150.0,0.1,February,Sunday,0,Local,0
1708809300,2024-02-25 00:15:00,2024-02-25,00:15:00,5282,0,0,0,1,0,227.6,228.0,150.0,0.1,February,Sunday,0,Local,0
1708810200,2024-02-25 00:30:00,2024-02-25,00:30:00,5283,0,0,0,1,0,226.3,227.9,150.0,0.1,February,Sunday,0,Local,0
1708811100,2024-02-25 00:45:00,2024-02-25,00:45:00,5284,0,0,0,0,0,227.3,227.2,0.0,0.1,February,Sunday,0,Local,0
1708812000,2024-02-25 01:00:00,2024-02-25,01:00:00,5285,0,0,0,1,0,230.7,231.9,150.0,0.1,February,Sunday,1,Local,0
1708812900,2024-02-25 01:15:00,2024-02-25,01:15:00,5286,0,0,0,1,0,230.4,234.6,150.0,0.1,February,Sunday,1,Local,0
1708813800,2024-02-25 01:30:00,2024-02-25,01:30:00,5287,0,0,0,1,0,229.7,227.4,150.0,0.1,February,Sunday,1,Local,0
1708814700,2024-02-25 01:45:00,2024-02-25,01:45:00,5288,0,0,0,1,0,234.1,237.4,150.0,0.1,February,Sunday,1,Local,0
1708815600,2024-02-25 02:00:00,2024-02-25,02:00:00,5289,0,0,0,1,0,227.7,223.4,150.0,0.1,February,Sunday,2,Local,0
1708816500,2024-02-25 02:15:00,2024-02-25,02:15:00,5290,0,0,0,1,0,235.0,234.1,150.0,0.1,February,Sunday,2,Local,0
1708817400,2024-02-25 02:30:00,2024-02-25,02:30:00,5291,0,0,0,1,0,228.2,229.5,650.0,0.1964,February,Sunday,2,Local,0
1708818300,2024-02-25 02:45:00,2024-02-25,02:45:00,5292,0,0,0,0,0,229.0,226.7,0.0,0.1,February,Sunday,2,Local,0
1708819200,2024-02-25 03:00:00,2024-02-25,03:00:00,5293,0,0,0,0,0,224.2,221.6,0.0,0.1,February,Sunday,3,Local,0
1708820100,2024-02-25 03:15:00,2024-02-25,03:15:00,5294,0,0,0,1,0,229.1,230.7,150.0,0.1,February,Sunday,3,Local,0
1708821000,2024-02-25 03:30:00,2024-02-25,03:30:00,5295,0,0,0,0,0,230.0,227.5,0.0,0.1,February,Sunday,3,Local,0
1708821900,2024-02-25 03:45:00,2024-02-25,03:45:00,5296,0,0,0,0,0,234.0,234.3,0.0,0.1,February,Sunday,3,Local,0
1708822800,2024-02-25 04:00:00,2024-02-25,04:00:00,5297,0,0,0,1,0,229.2,226.3,150.0,0.1,February,Sunday,4,Local,0
1708823700,2024-02-25 04:15:00,2024-02-25,04:15:00,5298,0,0,0,1,0,228.3,231.3,150.0,0.1,February,Sunday,4,Local,0
1708824600,2024-02-25 04:30:00,2024-02-25,04:30:00,5299,0,0,0,1,0,229.0,230.8,150.0,0.1,February,Sunday,4,Local,0
1708825500,2024-02-25 04:45:00,2024-02-25,04:45:00,5300,0,0,0,0,0,233.5,235.5,0.0,0.1,February,Sunday,4,Local,0
1708826400,2024-02-25 05:00:00,2024-02-25,05:00:00,5301,0,0,0,1,0,230.2,229.6,150.0,0.1,February,Sunday,5,Local,0
1708827300,2024-02-25 05:15:00,2024-02-25,05:15:00,5302,0,0,0,1,0,229.8,231.4,150.0,0.1,February,Sunday,5,Local,0
1708828200,2024-02-25 05:30:00,2024-02-25,05:30:00,5303,0,0,0,1,0,228.9,228.2,150.0,0.1,February,Sunday,5,Local,0
1708829100,2024-02-25 05:45:00,2024-02-25,05:45:00,5304,0,0,0,0,0,227.0,225.4,0.0,0.1,February,Sunday,5,Local,0
